Date,NPS Latvia,NPS Lithuania,NPS Finland,NPS Estonia
2023-09-08 11:00:00,101.7,101.7,101.7,101.7
2023-09-08 12:00:00,145.25,145.25,145.25,145.25
2023-09-08 13:00:00,114.38,114.38,114.38,114.38
2023-09-08 14:00:00,70.99,70.99,70.99,70.99
2023-09-08 15:00:00,72.6,72.6,72.57,72.6
2023-09-08 16:00:00,80.23,80.23,80.23,80.23
2023-09-08 17:00:00,88.41,88.41,88.41,88.41
2023-09-08 18:00:00,145.59,145.59,107.9,145.59
2023-09-08 19:00:00,169.82,169.82,169.82,169.82
2023-09-08 20:00:00,223.63,223.63,223.63,223.63
2023-09-08 21:00:00,193.7,193.7,193.7,193.7
2023-09-08 22:00:00,132.08,132.08,25.55,132.08
2023-09-08 23:00:00,113.93,113.93,11.76,113.93
2023-09-09 00:00:00,105.98,105.98,9.73,105.98
2023-09-09 01:00:00,105.2,105.2,11.53,105.2
2023-09-09 02:00:00,102.47,102.47,1.18,102.47
2023-09-09 03:00:00,100.01,100.01,0.06,100.01
2023-09-09 04:00:00,100.0,100.0,0.0,100.0
2023-09-09 05:00:00,100.53,100.53,0.0,100.53
2023-09-09 06:00:00,143.99,143.99,0.0,143.99
2023-09-09 07:00:00,103.79,103.79,0.01,103.79
2023-09-09 08:00:00,169.55,169.55,2.64,169.55
2023-09-09 09:00:00,139.91,139.91,12.52,139.91
2023-09-09 10:00:00,89.77,89.77,15.28,89.77
2023-09-09 11:00:00,73.8,73.8,16.65,16.65
2023-09-09 12:00:00,150.07,150.07,16.25,16.25
2023-09-09 13:00:00,40.01,40.01,15.05,40.01
2023-09-09 14:00:00,40.01,40.01,10.66,40.01
2023-09-09 15:00:00,150.05,150.05,11.68,74.01
2023-09-09 16:00:00,150.03,150.03,13.31,150.03
2023-09-09 17:00:00,100.1,100.1,13.51,100.1
2023-09-09 18:00:00,220.0,220.0,13.42,220.0
2023-09-09 19:00:00,121.22,121.22,12.34,121.22
2023-09-09 20:00:00,211.76,211.76,10.11,211.76
2023-09-09 21:00:00,156.02,156.02,1.16,156.02
2023-09-09 22:00:00,131.78,131.78,0.01,131.78
2023-09-09 23:00:00,110.9,110.9,-0.01,110.9
2023-09-10 00:00:00,103.16,103.16,-1.08,103.16
2023-09-10 01:00:00,105.85,105.85,-2.02,105.85
2023-09-10 02:00:00,103.96,103.96,-1.79,103.96
2023-09-10 03:00:00,103.37,103.37,-1.16,103.37
2023-09-10 04:00:00,100.28,100.28,-0.39,100.28
2023-09-10 05:00:00,99.09,99.09,-0.63,99.09
2023-09-10 06:00:00,97.86,97.86,-0.18,97.86
2023-09-10 07:00:00,98.71,98.71,-0.06,98.71
2023-09-10 08:00:00,99.1,99.1,0.0,99.1
2023-09-10 09:00:00,93.27,93.27,0.01,93.27
2023-09-10 10:00:00,52.7,52.7,1.71,1.71
2023-09-10 11:00:00,140.0,140.0,4.68,4.68
2023-09-10 12:00:00,18.0,18.0,11.49,11.49
2023-09-10 13:00:00,8.28,8.28,8.28,8.28
2023-09-10 14:00:00,1.92,1.92,1.92,1.92
2023-09-10 15:00:00,6.58,6.58,5.48,5.48
2023-09-10 16:00:00,40.01,40.01,14.15,40.01
2023-09-10 17:00:00,79.0,79.0,17.13,79.0
2023-09-10 18:00:00,140.04,140.04,24.07,140.04
2023-09-10 19:00:00,139.98,139.98,25.96,139.98
2023-09-10 20:00:00,152.15,152.15,40.2,152.15
2023-09-10 21:00:00,152.19,152.19,27.62,152.19
2023-09-10 22:00:00,131.57,131.57,20.99,131.57
2023-09-10 23:00:00,113.93,113.93,19.97,113.93
2023-09-11 00:00:00,100.86,100.86,15.15,100.86
2023-09-11 01:00:00,105.0,105.0,19.11,105.0
2023-09-11 02:00:00,97.35,97.35,17.38,97.35
2023-09-11 03:00:00,96.03,96.03,16.15,96.03
2023-09-11 04:00:00,92.8,92.8,16.11,92.8
2023-09-11 05:00:00,94.15,94.15,25.5,94.15
2023-09-11 06:00:00,180.0,180.0,180.0,180.0
2023-09-11 07:00:00,200.03,200.03,200.03,200.03
2023-09-11 08:00:00,279.92,279.92,279.92,279.92
2023-09-11 09:00:00,279.92,279.92,279.92,279.92
2023-09-11 10:00:00,300.08,300.08,300.08,300.08
2023-09-11 11:00:00,249.8,249.8,249.8,249.8
2023-09-11 12:00:00,200.05,200.05,200.05,200.05
2023-09-11 13:00:00,200.04,200.04,200.04,200.04
2023-09-11 14:00:00,150.5,150.5,150.5,150.5
2023-09-11 15:00:00,102.29,102.29,102.29,102.29
2023-09-11 16:00:00,92.53,92.53,92.53,92.53
2023-09-11 17:00:00,200.01,200.01,98.7,98.7
2023-09-11 18:00:00,135.38,135.38,132.93,135.38
2023-09-11 19:00:00,262.96,262.96,24.86,262.96
2023-09-11 20:00:00,468.82,468.82,5.0,468.82
2023-09-11 21:00:00,325.09,325.09,2.21,325.09
2023-09-11 22:00:00,200.03,200.03,0.68,200.03
2023-09-11 23:00:00,147.24,147.24,-0.08,147.24
2023-09-12 00:00:00,119.94,119.94,-1.2,119.94
2023-09-12 01:00:00,106.23,106.23,-2.31,106.23
2023-09-12 02:00:00,105.06,105.06,-2.06,105.06
2023-09-12 03:00:00,105.24,105.24,-1.94,105.24
2023-09-12 04:00:00,105.07,105.07,-1.05,105.07
2023-09-12 05:00:00,129.43,129.43,-0.11,129.43
2023-09-12 06:00:00,115.55,115.55,0.01,115.55
2023-09-12 07:00:00,151.97,151.97,4.99,151.97
2023-09-12 08:00:00,215.3,215.3,11.99,215.3
2023-09-12 09:00:00,146.39,146.39,14.43,146.39
2023-09-12 10:00:00,123.22,123.22,14.47,123.22
2023-09-12 11:00:00,108.44,108.44,13.87,108.44
2023-09-12 12:00:00,200.0,200.0,13.16,13.16
2023-09-12 13:00:00,96.52,96.52,12.57,12.57
2023-09-12 14:00:00,93.86,93.86,12.28,12.28
2023-09-12 15:00:00,200.0,200.0,12.35,12.35
2023-09-12 16:00:00,200.07,200.07,12.78,12.78
2023-09-12 17:00:00,200.09,200.09,14.46,40.0
2023-09-12 18:00:00,200.03,200.03,19.63,200.03
2023-09-12 19:00:00,187.01,187.01,19.01,187.01
2023-09-12 20:00:00,250.0,276.96,19.3,250.0
2023-09-12 21:00:00,184.4,184.4,15.41,184.4
2023-09-12 22:00:00,136.62,136.62,14.77,136.62
2023-09-12 23:00:00,115.55,115.55,12.57,115.55
2023-09-13 00:00:00,93.77,93.77,11.68,93.77
2023-09-13 01:00:00,106.45,106.45,10.03,106.45
2023-09-13 02:00:00,99.9,99.9,9.5,99.9
2023-09-13 03:00:00,100.48,100.48,8.94,100.48
2023-09-13 04:00:00,100.98,100.98,8.9,100.98
2023-09-13 05:00:00,167.42,167.42,9.73,167.42
2023-09-13 06:00:00,105.82,105.82,10.27,105.82
2023-09-13 07:00:00,137.35,137.35,48.22,137.35
2023-09-13 08:00:00,149.97,149.97,149.97,149.97
2023-09-13 09:00:00,200.0,200.0,200.0,200.0
2023-09-13 10:00:00,170.15,170.15,170.15,170.15
2023-09-13 11:00:00,200.06,200.06,200.06,200.06
2023-09-13 12:00:00,200.01,200.01,200.01,200.01
2023-09-13 13:00:00,150.0,150.0,150.0,150.0
2023-09-13 14:00:00,119.99,119.99,119.99,119.99
2023-09-13 15:00:00,92.23,92.23,92.23,92.23
2023-09-13 16:00:00,100.78,100.78,100.78,100.78
2023-09-13 17:00:00,180.01,180.01,180.01,180.01
2023-09-13 18:00:00,141.0,141.0,141.0,141.0
2023-09-13 19:00:00,152.4,152.4,152.4,152.4
2023-09-13 20:00:00,160.45,160.45,160.45,160.45
2023-09-13 21:00:00,142.0,142.0,49.55,142.0
2023-09-13 22:00:00,122.79,122.79,23.81,122.79
2023-09-13 23:00:00,106.41,106.41,14.59,106.41
2023-09-14 00:00:00,98.07,98.07,10.16,98.07
2023-09-14 01:00:00,96.3,96.3,11.08,96.3
2023-09-14 02:00:00,94.8,94.8,10.98,94.8
2023-09-14 03:00:00,98.06,98.06,10.75,98.06
2023-09-14 04:00:00,99.34,99.34,10.86,99.34
2023-09-14 05:00:00,97.58,97.58,11.23,97.58
2023-09-14 06:00:00,103.99,103.99,12.65,103.99
2023-09-14 07:00:00,139.88,139.88,15.21,139.88
2023-09-14 08:00:00,178.36,178.36,89.75,178.36
2023-09-14 09:00:00,155.09,155.09,155.09,155.09
2023-09-14 10:00:00,118.08,118.08,118.02,118.08
2023-09-14 11:00:00,96.82,96.82,96.82,96.82
2023-09-14 12:00:00,92.43,92.43,91.59,92.43
2023-09-14 13:00:00,91.46,91.46,91.25,91.46
2023-09-14 14:00:00,89.87,89.87,89.66,89.87
2023-09-14 15:00:00,90.37,90.37,88.14,90.37
2023-09-14 16:00:00,96.14,96.14,89.7,96.14
2023-09-14 17:00:00,98.29,98.29,94.16,98.29
2023-09-14 18:00:00,145.92,145.92,116.84,145.92
2023-09-14 19:00:00,173.01,173.01,173.01,173.01
2023-09-14 20:00:00,230.28,230.28,230.28,230.28
2023-09-14 21:00:00,185.8,185.8,185.8,185.8
2023-09-14 22:00:00,134.88,134.88,133.34,134.88
2023-09-14 23:00:00,114.14,114.14,114.14,114.14
2023-09-15 00:00:00,99.37,99.37,34.63,99.37
2023-09-15 01:00:00,125.02,125.02,125.02,125.02
2023-09-15 02:00:00,125.03,125.03,125.03,125.03
2023-09-15 03:00:00,125.01,125.01,125.01,125.01
2023-09-15 04:00:00,125.0,125.0,125.0,125.0
2023-09-15 05:00:00,125.01,125.01,125.01,125.01
2023-09-15 06:00:00,200.06,200.06,200.06,200.06
2023-09-15 07:00:00,249.8,249.8,249.8,249.8
2023-09-15 08:00:00,250.09,250.09,250.09,250.09
2023-09-15 09:00:00,215.51,215.51,215.51,215.51
2023-09-15 10:00:00,249.79,249.79,249.79,249.79
2023-09-15 11:00:00,249.99,249.99,249.99,249.99
2023-09-15 12:00:00,143.79,143.79,143.79,143.79
2023-09-15 13:00:00,79.4,79.4,79.4,79.4
2023-09-15 14:00:00,65.29,65.29,65.29,65.29
2023-09-15 15:00:00,71.35,71.35,71.35,71.35
2023-09-15 16:00:00,85.61,85.61,85.61,85.61
2023-09-15 17:00:00,93.4,93.4,31.73,93.4
2023-09-15 18:00:00,174.64,174.64,16.79,174.64
2023-09-15 19:00:00,200.04,200.04,15.55,200.04
2023-09-15 20:00:00,200.07,200.07,13.33,200.07
2023-09-15 21:00:00,162.96,162.96,12.17,162.96
2023-09-15 22:00:00,122.02,122.02,11.16,122.02
2023-09-15 23:00:00,102.54,102.54,8.93,102.54
2023-09-16 00:00:00,95.77,95.77,6.02,95.77
2023-09-16 01:00:00,218.12,218.12,9.15,218.12
2023-09-16 02:00:00,94.02,94.02,8.76,94.02
2023-09-16 03:00:00,91.64,91.64,8.51,91.64
2023-09-16 04:00:00,89.93,89.93,7.98,89.93
2023-09-16 05:00:00,92.1,92.1,7.99,92.1
2023-09-16 06:00:00,91.6,91.6,7.67,91.6
2023-09-16 07:00:00,250.06,250.06,9.15,250.06
2023-09-16 08:00:00,250.07,250.07,10.16,250.07
2023-09-16 09:00:00,188.98,188.98,11.12,188.98
2023-09-16 10:00:00,90.79,90.79,12.62,90.79
2023-09-16 11:00:00,79.0,79.0,13.03,79.0
2023-09-16 12:00:00,75.02,75.02,12.57,12.57
2023-09-16 13:00:00,65.69,65.69,12.08,12.08
2023-09-16 14:00:00,90.0,90.0,11.59,11.59
2023-09-16 15:00:00,40.01,40.01,11.78,40.01
2023-09-16 16:00:00,90.07,90.07,12.18,90.07
2023-09-16 17:00:00,250.05,250.05,12.65,250.05
2023-09-16 18:00:00,174.5,174.5,13.64,174.5
2023-09-16 19:00:00,208.3,208.3,14.27,208.3
2023-09-16 20:00:00,178.47,178.47,13.51,178.47
2023-09-16 21:00:00,142.64,142.64,13.04,142.64
2023-09-16 22:00:00,117.28,117.28,11.83,117.28
2023-09-16 23:00:00,105.03,105.03,10.36,105.03
2023-09-17 00:00:00,99.8,99.8,9.17,99.8
2023-09-17 01:00:00,108.99,108.99,11.3,108.99
2023-09-17 02:00:00,104.35,104.35,10.52,104.35
2023-09-17 03:00:00,103.81,103.81,9.93,103.81
2023-09-17 04:00:00,99.17,99.17,9.05,99.17
2023-09-17 05:00:00,99.02,99.02,6.13,99.02
2023-09-17 06:00:00,98.16,98.16,4.87,98.16
2023-09-17 07:00:00,97.85,97.85,2.47,97.85
2023-09-17 08:00:00,101.99,101.99,4.48,101.99
2023-09-17 09:00:00,92.91,92.91,8.98,92.91
2023-09-17 10:00:00,82.36,82.36,9.42,82.36
2023-09-17 11:00:00,99.0,99.0,9.38,99.0
2023-09-17 12:00:00,99.08,99.08,9.87,99.08
2023-09-17 13:00:00,128.95,128.95,9.99,128.95
2023-09-17 14:00:00,114.11,114.11,4.08,114.11
2023-09-17 15:00:00,99.09,99.09,4.3,99.09
2023-09-17 16:00:00,78.02,78.02,11.14,78.02
2023-09-17 17:00:00,78.05,78.05,12.46,78.05
2023-09-17 18:00:00,189.0,189.0,13.71,189.0
2023-09-17 19:00:00,131.41,131.41,14.81,131.41
2023-09-17 20:00:00,250.03,250.03,15.93,250.03
2023-09-17 21:00:00,136.43,136.43,15.09,136.43
2023-09-17 22:00:00,118.25,118.25,13.21,118.25
2023-09-17 23:00:00,108.91,108.91,12.23,108.91
2023-09-18 00:00:00,99.18,99.18,11.88,99.18
2023-09-18 01:00:00,93.6,93.6,9.51,93.6
2023-09-18 02:00:00,88.06,88.06,8.85,88.06
2023-09-18 03:00:00,81.73,81.73,8.64,81.73
2023-09-18 04:00:00,84.22,84.22,8.41,84.22
2023-09-18 05:00:00,85.84,85.84,8.63,85.84
2023-09-18 06:00:00,175.08,175.08,9.32,175.08
2023-09-18 07:00:00,145.17,145.17,145.17,145.17
2023-09-18 08:00:00,300.08,300.08,300.08,300.08
2023-09-18 09:00:00,180.02,180.02,180.02,180.02
2023-09-18 10:00:00,139.09,139.09,33.0,139.09
2023-09-18 11:00:00,139.03,139.03,29.14,139.03
2023-09-18 12:00:00,74.3,74.3,13.29,74.3
2023-09-18 13:00:00,128.95,128.95,9.89,128.95
2023-09-18 14:00:00,40.01,40.01,9.55,40.01
2023-09-18 15:00:00,152.03,152.03,8.9,152.03
2023-09-18 16:00:00,152.06,152.06,9.09,152.06
2023-09-18 17:00:00,139.08,139.08,9.67,139.08
2023-09-18 18:00:00,250.03,250.03,9.48,250.03
2023-09-18 19:00:00,250.07,250.07,8.59,250.07
2023-09-18 20:00:00,250.02,250.02,7.74,250.02
2023-09-18 21:00:00,139.05,139.05,4.96,139.05
2023-09-18 22:00:00,108.31,108.31,2.9,108.31
2023-09-18 23:00:00,93.08,93.08,0.42,93.08
2023-09-19 00:00:00,73.28,73.28,-0.07,73.28
2023-09-19 01:00:00,0.67,0.67,-0.02,0.67
2023-09-19 02:00:00,3.07,3.07,-0.2,3.07
2023-09-19 03:00:00,1.73,1.73,-1.12,1.73
2023-09-19 04:00:00,1.75,1.75,-1.15,1.75
2023-09-19 05:00:00,27.76,27.76,-1.12,27.76
2023-09-19 06:00:00,88.27,88.27,-0.03,88.27
2023-09-19 07:00:00,131.68,131.68,1.81,131.68
2023-09-19 08:00:00,140.14,140.14,2.61,140.14
2023-09-19 09:00:00,131.5,131.5,2.98,131.5
2023-09-19 10:00:00,100.46,100.46,2.92,100.46
2023-09-19 11:00:00,102.31,102.31,2.67,102.31
2023-09-19 12:00:00,95.74,95.74,1.5,1.5
2023-09-19 13:00:00,94.86,94.86,-0.94,-0.94
2023-09-19 14:00:00,139.65,139.65,-1.36,-1.36
2023-09-19 15:00:00,73.8,73.8,-1.86,73.8
2023-09-19 16:00:00,85.15,85.15,-1.9,85.15
2023-09-19 17:00:00,102.43,102.43,-0.08,102.43
2023-09-19 18:00:00,141.05,141.05,0.25,141.05
2023-09-19 19:00:00,151.91,151.91,0.25,151.91
2023-09-19 20:00:00,170.1,170.1,0.09,170.1
2023-09-19 21:00:00,165.51,165.51,0.0,165.51
2023-09-19 22:00:00,145.51,145.51,-0.07,145.51
2023-09-19 23:00:00,103.93,103.93,-0.49,103.93
2023-09-20 00:00:00,85.15,85.15,-1.96,85.15
2023-09-20 01:00:00,96.82,96.82,-3.43,96.82
2023-09-20 02:00:00,88.61,88.61,-3.7,88.61
2023-09-20 03:00:00,81.08,81.08,-3.7,81.08
2023-09-20 04:00:00,81.05,81.05,-3.4,81.05
2023-09-20 05:00:00,81.1,81.1,-2.67,81.1
2023-09-20 06:00:00,100.76,100.76,-1.26,100.76
2023-09-20 07:00:00,124.77,124.77,0.01,124.77
2023-09-20 08:00:00,147.57,147.57,2.06,147.57
2023-09-20 09:00:00,105.39,105.39,2.9,105.39
2023-09-20 10:00:00,89.84,89.84,2.98,89.84
2023-09-20 11:00:00,91.16,91.16,2.24,91.16
2023-09-20 12:00:00,85.0,85.0,0.54,85.0
2023-09-20 13:00:00,132.91,132.91,0.0,132.91
2023-09-20 14:00:00,88.62,88.62,-0.01,88.62
2023-09-20 15:00:00,90.31,90.31,0.0,90.31
2023-09-20 16:00:00,95.88,95.88,0.37,95.88
2023-09-20 17:00:00,135.01,135.01,2.89,135.01
2023-09-20 18:00:00,157.87,157.87,8.92,157.87
2023-09-20 19:00:00,172.12,172.12,9.97,172.12
2023-09-20 20:00:00,195.22,195.22,10.55,195.22
2023-09-20 21:00:00,179.02,179.02,9.18,179.02
2023-09-20 22:00:00,148.86,148.86,5.84,148.86
2023-09-20 23:00:00,107.57,107.57,2.68,107.57
2023-09-21 00:00:00,98.29,98.29,1.3,98.29
2023-09-21 01:00:00,75.74,75.74,0.59,75.74
2023-09-21 02:00:00,135.01,135.01,0.11,135.01
2023-09-21 03:00:00,80.1,80.1,0.0,80.1
2023-09-21 04:00:00,135.01,135.01,-0.01,135.01
2023-09-21 05:00:00,135.06,135.06,0.01,135.06
2023-09-21 06:00:00,135.01,135.01,0.59,135.01
2023-09-21 07:00:00,150.06,150.06,1.86,150.06
2023-09-21 08:00:00,500.0,500.0,3.99,500.0
2023-09-21 09:00:00,311.25,311.25,4.95,311.25
2023-09-21 10:00:00,150.02,150.02,3.17,150.02
2023-09-21 11:00:00,93.15,93.15,2.25,93.15
2023-09-21 12:00:00,78.84,78.84,1.83,78.84
2023-09-21 13:00:00,75.19,75.19,1.75,75.19
2023-09-21 14:00:00,74.22,74.22,1.41,74.22
2023-09-21 15:00:00,82.41,82.41,1.32,82.41
2023-09-21 16:00:00,150.01,150.01,1.58,150.01
2023-09-21 17:00:00,150.09,150.09,1.85,150.09
2023-09-21 18:00:00,400.04,400.04,2.08,400.04
2023-09-21 19:00:00,188.07,188.07,2.08,188.07
2023-09-21 20:00:00,266.77,266.77,1.9,266.77
2023-09-21 21:00:00,151.63,151.63,1.43,151.63
2023-09-21 22:00:00,114.8,114.8,0.52,114.8
2023-09-21 23:00:00,100.1,100.1,-0.01,100.1
2023-09-22 00:00:00,94.75,94.75,-0.61,94.75
2023-09-22 01:00:00,88.31,88.31,-1.57,88.31
2023-09-22 02:00:00,87.16,87.16,-1.65,87.16
2023-09-22 03:00:00,85.61,85.61,-1.47,85.61
2023-09-22 04:00:00,84.29,84.29,-1.17,84.29
2023-09-22 05:00:00,85.19,85.19,-0.74,85.19
2023-09-22 06:00:00,88.9,88.9,-0.01,88.9
2023-09-22 07:00:00,108.4,108.4,0.95,108.4
2023-09-22 08:00:00,135.96,135.96,2.04,135.96
2023-09-22 09:00:00,135.35,135.35,3.04,135.35
2023-09-22 10:00:00,107.18,107.18,3.93,107.18
2023-09-22 11:00:00,99.64,99.64,3.51,7.85
2023-09-22 12:00:00,90.93,90.93,2.27,2.27
2023-09-22 13:00:00,100.5,100.5,2.19,2.19
2023-09-22 14:00:00,78.42,78.42,1.8,1.8
2023-09-22 15:00:00,77.29,77.29,1.72,3.18
2023-09-22 16:00:00,84.01,84.01,1.47,84.01
2023-09-22 17:00:00,108.08,108.08,1.29,108.08
2023-09-22 18:00:00,150.02,150.02,1.04,150.02
2023-09-22 19:00:00,135.1,135.1,1.05,135.1
2023-09-22 20:00:00,158.2,158.2,1.0,158.2
2023-09-22 21:00:00,139.57,139.57,0.58,139.57
2023-09-22 22:00:00,123.98,123.98,0.06,123.98
2023-09-22 23:00:00,105.93,105.93,0.0,105.93
2023-09-23 00:00:00,103.06,103.06,-0.22,103.06
2023-09-23 01:00:00,109.04,109.04,-0.01,109.04
2023-09-23 02:00:00,101.27,101.27,-0.01,101.27
2023-09-23 03:00:00,97.05,97.05,-0.01,97.05
2023-09-23 04:00:00,91.72,91.72,0.0,91.72
2023-09-23 05:00:00,89.38,89.38,0.01,89.38
2023-09-23 06:00:00,91.78,91.78,0.28,91.78
2023-09-23 07:00:00,98.88,98.88,0.23,98.88
2023-09-23 08:00:00,107.2,107.2,1.0,107.2
2023-09-23 09:00:00,109.99,109.99,2.26,109.99
2023-09-23 10:00:00,104.68,104.68,3.08,104.68
2023-09-23 11:00:00,90.75,90.75,3.75,90.75
2023-09-23 12:00:00,84.9,84.9,3.8,84.9
2023-09-23 13:00:00,103.67,103.67,3.45,103.67
2023-09-23 14:00:00,145.16,145.16,3.33,145.16
2023-09-23 15:00:00,180.02,180.02,3.65,180.02
2023-09-23 16:00:00,114.21,114.21,4.59,114.21
2023-09-23 17:00:00,129.02,129.02,4.99,129.02
2023-09-23 18:00:00,132.76,132.76,5.96,132.76
2023-09-23 19:00:00,136.4,136.4,6.9,136.4
2023-09-23 20:00:00,155.97,155.97,6.13,155.97
2023-09-23 21:00:00,145.0,145.0,4.97,145.0
2023-09-23 22:00:00,129.02,129.02,4.92,129.02
2023-09-23 23:00:00,106.92,106.92,3.79,106.92
2023-09-24 00:00:00,100.09,100.09,2.69,100.09
2023-09-24 01:00:00,98.71,98.71,2.03,98.71
2023-09-24 02:00:00,1.7,1.7,1.7,1.7
2023-09-24 03:00:00,1.36,1.36,1.36,1.36
2023-09-24 04:00:00,1.04,1.04,1.04,1.04
2023-09-24 05:00:00,0.94,0.94,0.94,0.94
2023-09-24 06:00:00,1.18,1.18,1.18,1.18
2023-09-24 07:00:00,78.66,78.66,1.11,78.66
2023-09-24 08:00:00,10.08,10.08,1.82,10.08
2023-09-24 09:00:00,40.01,40.01,2.64,40.01
2023-09-24 10:00:00,10.06,10.06,2.75,10.06
2023-09-24 11:00:00,1.06,1.06,1.06,1.06
2023-09-24 12:00:00,0.85,0.85,0.85,0.85
2023-09-24 13:00:00,-0.03,-0.03,-0.03,-0.03
2023-09-24 14:00:00,-2.62,-2.62,-2.62,-2.62
2023-09-24 15:00:00,-1.98,-1.98,-1.98,-1.98
2023-09-24 16:00:00,-0.03,-0.03,-0.03,-0.03
2023-09-24 17:00:00,5.21,5.21,4.49,5.21
2023-09-24 18:00:00,102.64,102.64,7.6,102.64
2023-09-24 19:00:00,135.41,135.41,8.25,135.41
2023-09-24 20:00:00,157.29,157.29,7.88,157.29
2023-09-24 21:00:00,134.98,134.98,5.54,134.98
2023-09-24 22:00:00,105.0,105.0,4.62,105.0
2023-09-24 23:00:00,97.8,97.8,2.77,97.8
2023-09-25 00:00:00,40.0,40.0,1.47,40.0
2023-09-25 01:00:00,34.63,34.63,0.24,34.63
2023-09-25 02:00:00,10.0,10.0,-0.01,10.0
2023-09-25 03:00:00,1.09,1.09,-0.83,1.09
2023-09-25 04:00:00,0.08,0.08,-1.48,0.08
2023-09-25 05:00:00,0.49,0.49,-1.67,0.49
2023-09-25 06:00:00,50.2,50.2,-0.62,50.2
2023-09-25 07:00:00,108.48,108.48,0.01,108.48
2023-09-25 08:00:00,139.15,139.15,1.05,139.15
2023-09-25 09:00:00,143.0,143.0,1.88,143.0
2023-09-25 10:00:00,118.32,118.32,2.0,118.32
2023-09-25 11:00:00,94.17,94.17,1.69,94.17
2023-09-25 12:00:00,89.01,89.01,0.95,89.01
2023-09-25 13:00:00,76.89,76.89,0.11,76.89
2023-09-25 14:00:00,76.11,76.11,0.01,76.11
2023-09-25 15:00:00,84.09,84.09,0.01,84.09
2023-09-25 16:00:00,92.06,92.06,0.0,92.06
2023-09-25 17:00:00,97.46,97.46,0.0,97.46
2023-09-25 18:00:00,126.11,126.11,0.0,126.11
2023-09-25 19:00:00,196.0,196.0,0.01,196.0
2023-09-25 20:00:00,365.57,365.57,0.01,365.57
2023-09-25 21:00:00,209.79,209.79,-0.02,209.79
2023-09-25 22:00:00,136.14,136.14,-0.76,136.14
2023-09-25 23:00:00,123.07,123.07,-1.67,123.07
2023-09-26 00:00:00,4.58,4.58,-2.5,4.58
2023-09-26 01:00:00,104.19,104.19,-3.8,104.19
2023-09-26 02:00:00,89.02,89.02,-4.03,89.02
2023-09-26 03:00:00,34.79,34.79,-3.74,34.79
2023-09-26 04:00:00,89.09,89.09,-3.42,89.09
2023-09-26 05:00:00,104.43,104.43,-2.46,104.43
2023-09-26 06:00:00,107.99,107.99,-0.63,107.99
2023-09-26 07:00:00,150.72,150.72,0.75,150.72
2023-09-26 08:00:00,258.14,258.14,2.14,258.14
2023-09-26 09:00:00,159.56,159.56,3.41,159.56
2023-09-26 10:00:00,116.62,116.62,4.6,116.62
2023-09-26 11:00:00,100.41,100.41,4.9,100.41
2023-09-26 12:00:00,92.98,92.98,5.06,92.98
2023-09-26 13:00:00,88.75,88.75,5.0,88.75
2023-09-26 14:00:00,78.74,78.74,5.01,78.74
2023-09-26 15:00:00,88.44,88.44,5.19,88.44
2023-09-26 16:00:00,98.02,98.02,5.76,98.02
2023-09-26 17:00:00,104.51,104.51,6.02,104.51
2023-09-26 18:00:00,135.26,135.26,6.31,135.26
2023-09-26 19:00:00,177.08,177.08,5.1,177.08
2023-09-26 20:00:00,242.41,242.41,3.94,242.41
2023-09-26 21:00:00,160.34,160.34,2.79,160.34
2023-09-26 22:00:00,126.27,126.27,1.65,126.27
2023-09-26 23:00:00,108.06,108.06,0.43,108.06
2023-09-27 00:00:00,9.66,9.66,-0.04,9.66
2023-09-27 01:00:00,7.79,7.79,1.51,7.79
2023-09-27 02:00:00,1.17,1.17,1.17,1.17
2023-09-27 03:00:00,1.34,1.34,1.34,1.34
2023-09-27 04:00:00,1.31,1.31,1.31,1.31
2023-09-27 05:00:00,100.81,100.81,1.41,100.81
2023-09-27 06:00:00,108.49,108.49,2.2,108.49
2023-09-27 07:00:00,141.17,141.17,3.2,141.17
2023-09-27 08:00:00,217.36,217.36,9.64,217.36
2023-09-27 09:00:00,174.07,174.07,124.94,174.07
2023-09-27 10:00:00,131.23,131.23,57.95,131.23
2023-09-27 11:00:00,102.33,102.33,6.9,102.33
2023-09-27 12:00:00,93.26,93.26,5.69,93.26
2023-09-27 13:00:00,90.2,90.2,4.73,90.2
2023-09-27 14:00:00,87.34,87.34,3.29,87.34
2023-09-27 15:00:00,88.95,88.95,2.94,88.95
2023-09-27 16:00:00,93.48,93.48,2.93,93.48
2023-09-27 17:00:00,107.89,107.89,3.27,107.89
2023-09-27 18:00:00,146.38,146.38,3.84,146.38
2023-09-27 19:00:00,191.9,191.9,4.6,191.9
2023-09-27 20:00:00,211.52,211.52,4.15,211.52
2023-09-27 21:00:00,141.55,141.55,3.43,141.55
2023-09-27 22:00:00,107.79,107.79,2.95,107.79
2023-09-27 23:00:00,10.09,10.09,2.28,10.09
2023-09-28 00:00:00,20.06,20.06,2.05,20.06
2023-09-28 01:00:00,88.02,88.02,2.06,88.02
2023-09-28 02:00:00,20.55,20.55,1.98,20.55
2023-09-28 03:00:00,19.17,19.17,1.85,19.17
2023-09-28 04:00:00,72.26,72.26,1.67,72.26
2023-09-28 05:00:00,79.57,79.57,2.07,79.57
2023-09-28 06:00:00,91.41,91.41,3.81,91.41
2023-09-28 07:00:00,114.95,114.95,7.99,114.95
2023-09-28 08:00:00,126.25,126.25,32.98,126.25
